,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
147,NCT00003573,chemotherapy|combination chemotherapy|dose intensive adjuvant chemotherapy|etoposide|radiation|radiation therapy|radiotherapy,etoposide|cisplatin|cyclophosphamide|vincristine sulfate,Drug,advanced medulloblastoma|newly diagnosed|newly diagnosed high stage medulloblastoma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
148,NCT00003573,chemotherapy|combination chemotherapy|dose intensive adjuvant chemotherapy|etoposide|radiation|radiation therapy|radiotherapy,,Radiation,advanced medulloblastoma|newly diagnosed|newly diagnosed high stage medulloblastoma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
149,NCT00003625,chemotherapy|cyclosporine a|etoposide|radiation therapy|standard dose|therapy|vincristine,cyclosporine|etoposide|vincristine sulfate,Drug,brain stem glioma|diffuse intrinsic brain stem glioma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
150,NCT00003625,chemotherapy|cyclosporine a|etoposide|radiation therapy|standard dose|therapy|vincristine,,Radiation,brain stem glioma|diffuse intrinsic brain stem glioma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
151,NCT00003935,etoposide|radiation|standard|vincristine,etoposide|vincristine sulfate,Drug,brain stem glioma|diffuse intrinsic brain stem glioma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
152,NCT00003935,etoposide|radiation|standard|vincristine,,Radiation,brain stem glioma|diffuse intrinsic brain stem glioma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
153,NCT00004268,alpha-receptor agonist|midodrine,midodrine,Drug,neurogenic orthostatic hypotension,"orthostatic hypotension|hypotension, orthostatic",Autonomic Nervous System Diseases
154,NCT00004286,intravenous human immune globulin,immune globulin,Drug,chronic inflammatory demyelinating polyneuropathy,"polyradiculoneuropathy, chronic inflammatory demyelinating",Autoimmune Diseases of the Nervous System
155,NCT00004293,glucocerebrosidase,glucocerebrosidase,Drug,gaucher disease,gaucher disease,Central Nervous System Diseases
156,NCT00004294,glucocerebrosidase,,Genetic,type i gaucher disease,gaucher disease,Central Nervous System Diseases
157,NCT00004297,diazepam|lorazepam,lorazepam|diazepam,Drug,status epilepticus,status epilepticus,Neurologic Manifestations
158,NCT00004300,bromocriptine|dopamine agonist|selective serotonin uptake inhibitor|sertraline hydrochloride,bromocriptine|sertraline hydrochloride,Drug,intellectual disability|mental disorders|repetitive behavior disorders|stereotyped behavior|stereotypes,intellectual disability,Neurologic Manifestations
159,NCT00004314,aica ribonucleotide|aminoimidazole carboxamide riboside,aminomidazole carboxamide riboside,Drug,lesch-nyhan syndrome,lesch-nyhan syndrome,Neurologic Manifestations
160,NCT00004338,zinc,zinc acetate,Drug,hepatolenticular degeneration|presymptomatic,hepatolenticular degeneration,Central Nervous System Diseases
161,NCT00004339,ammonium tetrathiomolybdate|trientine therapy,triethylenetetramine|tetrathiomolybdate,Drug,hepatolenticular degeneration,hepatolenticular degeneration,Central Nervous System Diseases
162,NCT00004357,methylprednisolone|prednisolone,prednisolone|methylprednisolone,Drug,juvenile dermatomyositis,dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
163,NCT00004376,alpha-2 adrenergic agonist|guanfacine,guanfacine,Drug,attention deficit hyperactivity disorder|chronic tic disorder|tourette syndrome,tourette syndrome,Central Nervous System Diseases
164,NCT00004386,ornithine transcarbamylase,,Genetic,partial ornithine transcarbamylase deficiency,ornithine carbamoyltransferase deficiency disease,Central Nervous System Diseases
165,NCT00004393,atypical neuroleptic|risperidone,risperidone,Drug,moderate to severe tourette syndrome,tourette syndrome,Central Nervous System Diseases
166,NCT00004401,botulism immune globulin|human botulism immune globulin,botulism immune globulin,Drug,infant botulism,botulism,Neurotoxicity Syndromes|Diseases of the nervous system
167,NCT00004403,albendazole,dexamethasone|phenytoin|albendazole,Drug,epilepsy|neurocysticercosis|t. solium cysts|taenia solium cysts,epilepsy,Central Nervous System Diseases
168,NCT00004407,intravenous immunoglobulin,immune globulin,Drug,proximal diabetic neuropathy,diabetic neuropathies,Neuromuscular Diseases
169,NCT00004418,glyceryl trierucate|glyceryl trioleate|lorenzo's oil,glyceryl trierucate/glyceryl trioleate,Drug,adrenoleukodystrophy,adrenoleukodystrophy,Diseases of the nervous system|Central Nervous System Diseases
170,NCT00004431,l-baclofen,l-baclofen,Drug,refractory trigeminal neuralgia,trigeminal neuralgia,Cranial Nerve Diseases
171,NCT00004433,pergolide,pergolide,Drug,gts|tourette syndrome,tourette syndrome,Central Nervous System Diseases
172,NCT00004442,bile acid|chenodeoxycholic acid|cholic acid|ursodeoxycholic acid,cholic acid|ursodiol|ursodeoxycholic acid|chenodeoxycholic acid,Drug,impaired primary bile acid synthesis|peroxisomal disorders,"refsum disease, infantile|zellweger syndrome",Central Nervous System Diseases
173,NCT00004442,bile acid|chenodeoxycholic acid|cholic acid|ursodeoxycholic acid,cholic acid|ursodiol|ursodeoxycholic acid|chenodeoxycholic acid,Drug,impaired primary bile acid synthesis|peroxisomal disorders,adrenoleukodystrophy,Diseases of the nervous system|Central Nervous System Diseases
174,NCT00004450,glyceryl trierucate|glyceryl trioleate|interferon beta|lorenzo's oil|thalidomide,glyceryl trioleate|glyceryl trierucate|interferon beta|thalidomide,Drug,adrenoleukodystrophy|brain inflammatory response,adrenoleukodystrophy,Diseases of the nervous system|Central Nervous System Diseases
175,NCT00004451,glucose,glucose,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
176,NCT00004478,droxidopa,droxidopa,Drug,neurogenic hypotension|neurologic hypotension,"orthostatic hypotension|hypotension, orthostatic",Autonomic Nervous System Diseases
177,NCT00004478,droxidopa,droxidopa,Drug,neurogenic hypotension|neurologic hypotension,shy-drager syndrome,Central Nervous System Diseases
178,NCT00004479,alpha 1 adrenergic agonist|midodrine,midodrine,Drug,neurally mediated syncope,syncope,Neurologic Manifestations
179,NCT00004480,botulinum toxin,botulinum toxin type a,Drug,primary hyperhidrosis,hyperhidrosis,Diseases of the nervous system
180,NCT00004488,alendronate sodium,cholecalciferol|calcium carbonate|alendronate sodium,Drug,gaucher disease|osteopenia,gaucher disease,Central Nervous System Diseases
181,NCT00004576,ampa receptor blockade|levodopa|ly300164|sineme,ly300164,Drug,dyskinesias|parkinson disease|parkinsonian disorders|parkinsonism|stage ii to iv) parkinson's disease,parkinson disease|dyskinesias,Central Nervous System Diseases
182,NCT00004637,vitamin e,vitamin e,Drug,epilepsy|seizures|uncontrolled epilepsy,epilepsy,Central Nervous System Diseases
183,NCT00004646,prednisone,prednisone,Drug,"duchenne muscular dystrophy|facioscapulohumeral dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
184,NCT00004647,mexiletine,mexiletine,Drug,diabetic neuropathies|pain|paresthesia,paresthesia,Neurologic Manifestations
185,NCT00004647,mexiletine,mexiletine,Drug,diabetic neuropathies|pain|paresthesia,diabetic neuropathies,Neuromuscular Diseases
186,NCT00004652,pimozide,pimozide,Drug,tourette syndrome,tourette syndrome,Central Nervous System Diseases
187,NCT00004682,intravenous immunoglobulin,immune globulin,Drug,mild or moderate myasthenia gravis,myasthenia gravis,Neuromuscular Diseases
188,NCT00004685,albuterol|salbutamol,salbutamol|albuterol,Drug,facioscapulohumeral dystrophy,"muscular dystrophy, facioscapulohumeral",Neuromuscular Diseases
189,NCT00004686,glucocorticoid|methotrexate,prednisone|methotrexate,Drug,giant cell arteritis,giant cell arteritis,Central Nervous System Diseases
190,NCT00004727,acetylsalicylic acid|aspirin|ticlopidine,aspirin|acetylsalicylic acid|ticlopidine,Drug,antiplatelet stroke|recurrent strokes|stroke,cerebral infarction|stroke,Central Nervous System Diseases
191,NCT00004728,acetylsalicylic acid|aspirin|warfarin,aspirin|acetylsalicylic acid|warfarin,Drug,intracranial stenosis|stroke|symptomatic intracranial disease|warfarin-aspirin symptomatic intracranial disease,cerebral infarction|stroke,Central Nervous System Diseases
192,NCT00004730,magnesium sulfate,magnesium sulfate,Drug,"brain injuries, traumatic|moderate or severe traumatic brain injury|seizures",brain injuries|craniocerebral trauma|brain concussion,"Trauma, Nervous System"
193,NCT00004731,coq10|ubidecarenone,ubidecarenone,Drug,"early parkinson's disease|early, untreated pd|parkinson disease",parkinson disease,Central Nervous System Diseases
194,NCT00004733,levodopa|sinemet,levodopa,Drug,parkinson disease|pd,parkinson disease,Central Nervous System Diseases
195,NCT00004734,cyanocobalamin|folic acid|homocysteine|pyridoxine|vitamin intervention,pyridoxine|folic acid multivitamin|cyanocobalamin,Drug,heart attack|stroke,cerebral infarction|stroke,Central Nervous System Diseases
196,NCT00004744,immune globulin,immune globulin,Drug,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
197,NCT00004758,,valproic acid|corticotropin|nitrazepam|pyridoxine|carbamazepine,Drug,"infantile spasms|infantile spasms refractory to standard therapy|seizures|spasms, infantile","epilepsy|spasms, infantile",Central Nervous System Diseases
198,NCT00004759,meprdl|methylprednisolone|tirilazad,tirilazad|methylprednisolone,Drug,acute spinal cord injury,spinal cord injuries,"Trauma, Nervous System"
199,NCT00004770,lipoic acid,lipoic acid,Drug,mitochondrial myopathies,mitochondrial myopathies,Neuromuscular Diseases
200,NCT00004771,leuprolide|testosterone enanthate,leuprolide|testosterone,Drug,"bulbo-spinal atrophy, x-linked|motor neuron disease",amyotrophic lateral sclerosis,Central Nervous System Diseases
201,NCT00004771,leuprolide|testosterone enanthate,leuprolide|testosterone,Drug,"bulbo-spinal atrophy, x-linked|motor neuron disease","bulbo-spinal atrophy, x-linked|spinal muscular atrophy|muscular atrophy, spinal",Neuromuscular Diseases
202,NCT00004772,intravenous immune globulin,immune globulin,Drug,chronic inflammatory demyelinating polyneuropathy,"polyradiculoneuropathy, chronic inflammatory demyelinating",Autoimmune Diseases of the Nervous System
203,NCT00004776,topiramate,topiramate,Drug,lennox gastaut syndrome|lennox-gastaut syndrome,lennox gastaut syndrome|lennox-gastaut syndrome,Central Nervous System Diseases
204,NCT00004796,lactulose,lactulose,Drug,subclinical hepatic encephalopathy,hepatic encephalopathy,Central Nervous System Diseases
205,NCT00004802,diclofenamide,diclofenamide,Drug,"episodic weakness attacks|hypokalemic periodic paralysis|paralysis, hyperkalemic periodic|paramyotonia congenita|periodic paralysis","paralysis, hyperkalemic periodic|hypokalemic periodic paralysis",Neuromuscular Diseases
206,NCT00004807,,dextromethorphan|topiramate|donepezil,Drug,rett syndrome,rett syndrome,Neurologic Manifestations
207,NCT00004814,copolymer 1,copolymer 1,Drug,"multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis",multiple sclerosis,Demyelinating Diseases
208,NCT00004816,chimeric murine-human anti-cd4 monoclonal antibody|m-t412,monoclonal antibody m-t412,Drug,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
209,NCT00004817,valproate|valproate sodium|valproic acid,phenytoin|valproate sodium,Drug,craniocerebral trauma|head injured|seizures,"epilepsy, post-traumatic",Central Nervous System Diseases
210,NCT00004817,valproate|valproate sodium|valproic acid,phenytoin|valproate sodium,Drug,craniocerebral trauma|head injured|seizures,craniocerebral trauma,"Trauma, Nervous System"
211,NCT00004826,clozapine,clozapine,Drug,drug induced psychosis|parkinson disease|psychotic disorders|psychotic pd,parkinson disease,Central Nervous System Diseases
212,NCT00004833,human immunoglobulin,immune globulin,Drug,guillain-barre syndrome,guillain-barre syndrome,Demyelinating Diseases
213,NCT00004845,naproxen|rofecoxib,rofecoxib|naproxen,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
214,NCT00004939,"3, 4-diaminopyridine",",4-diaminopyridine",Drug,stable chronic demyelinating polyneuropathy,"polyradiculoneuropathy, chronic inflammatory demyelinating",Autoimmune Diseases of the Nervous System
215,NCT00005571,h5g1. 1-mab,h5g1.1-mab,Drug,dermatomyositis,dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
216,NCT00005574,gentamicin,gentamicin,Drug,becker muscular dystrophy|duchenne or|muscular dystrophies|muscular dystrophy|nonsense mutation|nonsense mutations|nonsense mutations in dystrophin,"duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
217,NCT00005658,amino acid|antipsychotic|glycine,glycine,Drug,psychotic disorders|schizoaffective disorder|schizophrenia,schizophrenia,Diseases of the nervous system
218,NCT00005674,creatine,creatine,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
219,NCT00005766,creatine,creatinine,Drug,amyotrophic lateral sclerosis|familial als|huntington disease|sporadic als,amyotrophic lateral sclerosis,Central Nervous System Diseases
220,NCT00005812,temozolomide,temozolomide,Drug,cancer|leptomeningeal metastases|lymphoma|solid tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
221,NCT00005903,gdnf|gndf|recombinant-methionyl human glial cell line-derived neurotrophic factor,gdnf & synchro med infusion system,Drug,"progressive supranuclear palsy|psp|supranuclear palsy, progressive","progressive supranuclear palsy|supranuclear palsy, progressive",Cranial Nerve Diseases
222,NCT00005925,muscimol,muscimol,Drug,drug resistant epilepsy|epilepsy|medically intractable epilepsy|seizures|temporal lobectomy|topectomy,epilepsy,Central Nervous System Diseases
223,NCT00006024,lomustine|temozolomide,temozolomide|lomustine,Drug,high-grade malignant glioma|incompletely resected non-brainstem high-grade gliomas|newly diagnosed|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
224,NCT00006055,cyclophosphamide|cyclosporine|filgrastim|high dose|total lymphoid irradiation,cyclosporine|anti-thymocyte globulin|filgrastim|cyclophosphamide|methylprednisolone|prednisone,Drug,autoimmune diseases,giant cell arteritis,Central Nervous System Diseases
225,NCT00006055,cyclophosphamide|cyclosporine|filgrastim|high dose|total lymphoid irradiation,,Procedure,autoimmune diseases,giant cell arteritis,Central Nervous System Diseases
226,NCT00006072,rituximab,rituximab,Drug,- mediated|antibodies|igm autoantibodies|neuropathies|peripheral nervous system diseases|polyneuropathies|serum igm autoantibodies,peripheral nervous system diseases,Neuromuscular Diseases
227,NCT00006077,levodopa|monoamine reuptake inhibitor|ns2330|sin,levodopa and domperidone|ns2330,Drug,advanced parkinson's disease|depression|dyskinesias|parkinson disease|parkinsonian disorders|parkinsonism,parkinson disease,Central Nervous System Diseases
228,NCT00006187,,investigational drug,Drug,,alzheimer disease,Neurodegenerative Diseases
229,NCT00006195,antipsychotic|olanzapine|risperidone,olanzapine|risperidone,Drug,schizophrenia|type 2 diabetes,schizophrenia,Diseases of the nervous system
230,NCT00006289,neurotropin,neurotropin,Drug,acute dental pain|chronic|chronic pain|complex regional pain syndrome type 1|complex regional pain syndrome type 2|crps i|crps-i|crps-ii|ii|neuralgia|neuropathic pain|pain|reflex sympathetic dystrophy,causalgia,Autonomic Nervous System Diseases
231,NCT00006337,adenosine a2a blockade|kw-6002|levodopa|sin|sineme,iv levodopa|kw-6002,Drug,dyskinesias|parkinson disease|parkinson's|parkinsonian|stage ii to iv),parkinson disease,Central Nervous System Diseases
