,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
182,NCT00001261,high-dose|intravenous immunoglobulin|ivig,gamma globulin,Drug,"dermatomyositis|dm|ibm|myositis|myositis, inclusion body|pm|pm, dm, and|polymyositis","polymyositis|myositis, inclusion body|dermatomyositis",Diseases of the nervous system|Neuromuscular Diseases|Neuromuscular Diseases
183,NCT00001262,copper|copper histidine,copper histidine,Drug,menkes disease|menkes kinky hair syndrome,menkes kinky hair syndrome,Neurologic Manifestations
184,NCT00001287,high-dose|intravenous immunoglobulin|ivig,intravenous immunoglobulin (ivig),Drug,chronic inflammatory demyelinating polyneuropathy|chronic inflammatory demylinating polyneuropathy,demyelinating diseases,Demyelinating Diseases
185,NCT00001328,ganciclovir|herpes-thymidine kinase tk|thymidine kinase|tk,cytovene (ganciclovir sodium),Device|Drug,brain neoplasms|malignant brain tumor|malignant brain tumors|tumor,brain neoplasms,Nervous System Neoplasms
186,NCT00001333,topoisomerase i inhibitor|topotecan,topotecan,Drug,chemotherapy|meningeal malignancies|radiation therapy|refractory to conventional therapy,meningeal neoplasms,Nervous System Neoplasms
187,NCT00001344,dextromethorphan|memantine|nmda antagonist|nmda receptor antagonists,dextromethorphan,Drug,diabetic neuropathy pain|neuralgia|neuropathic pain|pain|painful distal symmetrical diabetic neuropathy|painful neuropathies|post-herpetic neuralgia,neuralgia|diabetic neuropathies,Neuromuscular Diseases
188,NCT00001365,dextromethorphan|nmda receptor antagonist,dextromethorphan,Drug,neurodegenerative diseases|parkinson disease,parkinson disease|neurodegenerative diseases,Central Nervous System Diseases|Neurodegenerative Diseases
189,NCT00001410,peg-glucocerbrosidase|peg-glucocerebrosidase|polyethylene glycol,lysodase,Drug,2|gaucher disease|i|type 1|type 1 or type 3 gaucher disease|type 2 gaucher disease|type 3 gaucher disease,gaucher disease,Central Nervous System Diseases
190,NCT00001416,calcitriol|ceredase|ergocalciferol|vitamin d,ceredase™,Drug,gaucher disease|type 1 gaucher's disease|type i|type i gaucher's disease,gaucher disease,Central Nervous System Diseases
191,NCT00001421,methimazole,methimazole,Drug,dermatomyositis|myositis|polymyositis,polymyositis|dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
192,NCT00001482,gabapentin|lamotrigine,lamotrigine (lamictal® (registered trademark)|gabapentin (neurontin® (registered trademark)),Drug,headache|mood disorders|treatment resistant affective disorders,anxiety disorders|psychotic disorders|mood disorders,Psychiatry and Psychology Category
193,NCT00001483,antidepressant|antidepressants|bupropion|buproprion|mood stabilizers|sertraline|venlafaxine,venlafaxine (effexor)|sertraline (zoloft)|buproprion (wellbutrin),Drug,bipolar disorder|depression|mania|unipolar major depressive disorder,depressive disorder|bipolar disorder,Psychiatry and Psychology Category
194,NCT00001487,prasterone,prasterone,Drug,mid-life related mood disorders|mid-life-related mood disorders,depressive disorder|mood disorders,Psychiatry and Psychology Category
195,NCT00001502,bradykinin|carboplatin|rmp-7,rmp-7 and carboplatin,Drug,brain neoplasms|cns tumors|refractory brain tumors,brain neoplasms,Nervous System Neoplasms
196,NCT00001520,neostigmine|rocuronium|succinylcholine,neostigmine,Drug,- induced paralysis,paralysis,Neurologic Manifestations
197,NCT00001550,high|intravenous immunoglobulin|ivig,ivig,Drug,stiff-mann syndrome|stiff-person syndrome|stiffness,stiff-person syndrome|spasm|muscle rigidity,Autoimmune Diseases of the Nervous System|Neurologic Manifestations
198,NCT00001565,phenylbutyric acid,phenylbutyric acid,Drug,refractory malignancy|tumor,brain neoplasms,Nervous System Neoplasms
199,NCT00001656,atypical neuroleptics|clozapine|olanzapine,clozapine|olanzapine,Drug,psychotic disorders|schizophrenia,"psychotic disorders|schizophrenia, childhood|schizophrenia",Diseases of the nervous system|Psychiatry and Psychology Category
200,NCT00001658,amoxicillin,amoxicillin,Drug,autoimmune neuropsychiatric disorders|autoimmune reaction|group a beta-hemolytic streptococcus|obsessive-compulsive disorder|pediatric autoimmune neuropsychiatric disorders associated with streptococcal infections|strep throat|strep throat infections|streptococcal infections|tic disorders,mental disorders|obsessive-compulsive disorder|tic disorders,Central Nervous System Diseases|Psychiatry and Psychology Category
201,NCT00001662,ampalex|cx516,cx516 (ampalex),Drug,alzheimer disease,dementia|alzheimer disease,Diseases of the nervous system|Central Nervous System Diseases|Neurodegenerative Diseases
202,NCT00001669,cep-151|insulin-like growth factor-1|rhigf|rhigf-1,rhigf-1 (cep-151),Drug,eae|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
203,NCT00001723,hoffmann laroch|orlistat,orlistat,Drug,hyperlipidemia|hypertension|impaired glucose tolerance|insulin resistance|obese|obesity|severely obese|sleep apnea syndromes|steatosis|type 2 diabetes,sleep apnea syndromes,Sleep Wake Disorders
204,NCT00001725,dextromethorphan|lorazepam|topiramate,dextromethorphan,Drug,oral and facial pain|orofacial (mouth and face) pain|orofacial neuralgias|pain|trigeminal nerve damage,facial neuralgia|trigeminal neuralgia,Cranial Nerve Diseases
205,NCT00001768,intravenous immunoglobulin|intravenous immunoglobulin ivig|ivig,intravenous immunoglobulin,Drug,- onset schizophrenia|autoimmune diseases|autoimmunity|disorders|early onset-obsessive compulsive disorder|idiopathic thrombocytopenic purpura|obsessive-compulsive disorder|rheumatoid arthritis|schizophrenia|tourette syndrome,schizophrenia|neurodevelopmental disorders,Diseases of the nervous system|Psychiatry and Psychology Category
206,NCT00001777,sertraline,sertraline,Drug,agitation|dementia|depression|frontal lobe dementia|violent/impulsive behaviors,dementia,Diseases of the nervous system|Central Nervous System Diseases
207,NCT00001781,cgp 77116|cgp77116,cgp 77116,Drug,active ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
208,NCT00001783,amphetamine|amphetamines|dextroamphetamine,0-15 water,Drug,stroke,paralysis|stroke,Central Nervous System Diseases|Neurologic Manifestations
209,NCT00001784,lidocaine|mexiletine,mexiletine,Drug,dystonia|focal dystonia,dystonia|spasm,Diseases of the nervous system|Neurologic Manifestations|Neurologic Manifestations
210,NCT00001785,human interferon|interferon|interferon beta|interferon beta-1a|recombinant|recombinant human interferon beta-1a,recombinant human interferon beta-1a,Drug,"early htlv-1-associated myelopathy|ham/tsp|htlv|htlv-1|htlv-1 associated myelopathy|human t cell leukemia virus|multiple sclerosis|paraparesis, tropical spastic","paraparesis, tropical spastic|spinal cord diseases",Central Nervous System Diseases
211,NCT00001860,octreotide,sandostatin lar depot versus transsphenoidal surgery,Drug,acromegalic|acromegalics|acromegaly|macroadenoma|macroadenomas|pituitary adenoma|surgery|transs,pituitary neoplasms|acromegaly,Central Nervous System Diseases
212,NCT00001864,atropine,atropine,Device|Drug,amblyopia,strabismus|amblyopia,Cranial Nerve Diseases|Neurologic Manifestations
213,NCT00001925,ethanol,ethanol,Drug,"essential palatal|physiologic and pathologic tremors|physiological|symptomatic palatal,|tremor",tremor,Neurologic Manifestations
214,NCT00001929,eliprodil|nmda-receptor blockade,eliprodil,Drug,parkinson disease,parkinson disease|movement disorders,Central Nervous System Diseases
215,NCT00001930,amantadine|nmda-receptor blockade,amantadine,Drug,"characterized by involuntary movements in the face and extremities,|huntington disease|parkinson disease",huntington disease|chorea,Central Nervous System Diseases|Neurodegenerative Diseases
216,NCT00001931,dopamine agonist|n-0923|n-9023,n-0923,Drug,parkinson disease|parkinsonian,parkinson disease,Central Nervous System Diseases
217,NCT00001933,nefiracetam|nefiracetame,nefiracetam,Drug,alzheimer disease|alzheimer's|alzheimer's type dementia|dementia|mild to moderate intellectual impairment,alzheimer disease,Neurodegenerative Diseases
218,NCT00001934,humanized monoclonal antibody against the interleukin-2 receptor alpha subunit|il-2r-alpha|zenapax,zenapax,Drug,ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
219,NCT00001956,ketorolac|lidocaine|pain,,Procedure,molar|oral surgery|pain|removal of third molars,hyperalgesia,Neurologic Manifestations
220,NCT00001986,caprylic alcohol,caprylic alcohol,Drug,essential tremor,essential tremor,Central Nervous System Diseases
221,NCT00001994,566c80|atovaquone|pyrimethamine-sulfadiazine,atovaquone,Drug,aids|central nervous system (cns) toxoplasmosis|cns toxoplasmosis|human immunodeficiency virus|toxoplasmic encephalitis,"toxoplasmosis, cerebral",Central Nervous System Diseases
222,NCT00002010,fluconazole,fluconazole,Drug,coccidioidal meningitis,meningitis,Diseases Category
223,NCT00002019,amphotericin b|amphotericin b lipid complex|fungizone,"amphotericin b|amphotericin b, lipid-based",Drug,"acquired immunodeficiency syndrome|aids|meningitis, cryptococcal","meningitis, cryptococcal",Central Nervous System Diseases
224,NCT00002040,fluconazole,fluconazole,Drug,- aids|acute cryptococcal meningitis|aids,"meningitis, cryptococcal",Central Nervous System Diseases
225,NCT00002044,zidovudine,zidovudine,Drug,aids-related dementia|dementia|hiv)|human immunodeficiency virus|neuromuscular complications|neuromuscular diseases,aids dementia complex|neuromuscular diseases,Central Nervous System Diseases|Neuromuscular Diseases
226,NCT00002064,clindamycin|pyrimethamine|sulfonamides,pyrimethamine|clindamycin,Drug,aids|central nervous system (cns) toxoplasma gondii|toxoplasmic encephalitis,"toxoplasmosis, cerebral",Central Nervous System Diseases
227,NCT00002068,"amphotericin b|fluconazole|flucytosine|uk-49, 858",amphotericin b|fluconazole,Drug,acute cryptococcal meningitis,"meningitis, cryptococcal",Central Nervous System Diseases
228,NCT00002074,"amphotericin b|fluconazole|uk-49, 858",amphotericin b|fluconazole,Drug,"acquired immunodeficiency syndrome|aids|meningitis, cryptococcal|relapse of","meningitis, cryptococcal",Central Nervous System Diseases
229,NCT00002075,"amphotericin b|fluconazole|flucytosine|uk-49, 858",amphotericin b|flucytosine|fluconazole,Drug,acute cryptococcal meningitis,"meningitis, cryptococcal",Central Nervous System Diseases
230,NCT00002076,fluconazole,fluconazole,Drug,acute cryptococcal meningitis|aids,"meningitis, cryptococcal",Central Nervous System Diseases
231,NCT00002077,fluconazole,fluconazole,Drug,- aids|acute cryptococcal meningitis|aids,"meningitis, cryptococcal",Central Nervous System Diseases
232,NCT00002083,peptide t,peptide t,Drug,aids|human immunodeficiency virus|infection|painful peripheral neuropathy,peripheral nervous system diseases,Neuromuscular Diseases
233,NCT00002113,amphotericin b|fluconazole|flucytosine,flucytosine|fluconazole,Drug,acute cryptococcal meningitis|aids,"meningitis, cryptococcal",Central Nervous System Diseases
234,NCT00002163,1592u89|antiretroviral,abacavir sulfate,Drug,aids dementia complex,aids dementia complex,Central Nervous System Diseases
235,NCT00002209,combined reverse transcriptase|cpi-1189|lu 02-584|protease inhibitor,cpi-1189,Drug,advanced hiv infection|aids dementia|and|hiv|hiv infected|infected|therapy,aids dementia complex,Central Nervous System Diseases
236,NCT00002246,stavudine|zidovudine,stavudine,Drug,adc|aids dementia complex|hiv|hiv-positive,aids dementia complex,Central Nervous System Diseases
237,NCT00002270,alpha interferon|ifn-a2b|recombinant alpha interferon|zidovudine,interferon alfa-2b|zidovudine,Drug,"hiv-1 infection|leukoencephalopathy, progressive multifocal|progressive multifocal leukoencephalopathy","leukoencephalopathy, progressive multifocal",Central Nervous System Diseases
238,NCT00002274,"2 ', 3'- dideoxyinosine|didanosine|zidovudine",didanosine,Drug,acquired immunodeficiency syndrome,"leukoencephalopathy, progressive multifocal",Central Nervous System Diseases
239,NCT00002294,"fluconazole|uk-49, 858",fluconazole,Drug,"acquired immunodeficiency syndrome|aids|meningitis, cryptococcal","meningitis, cryptococcal",Central Nervous System Diseases
240,NCT00002305,"amphotericin b|fluconazole|flucytosine|uk-49, 858",amphotericin b|flucytosine|fluconazole,Drug,acute cryptococcal meningitis,"meningitis, cryptococcal",Central Nervous System Diseases
241,NCT00002306,"amphotericin b|fluconazole|uk-49, 858",fluconazole,Drug,acute cryptococcal meningitis,"meningitis, cryptococcal",Central Nervous System Diseases
242,NCT00002316,amphotericin b|rmp-7,amphotericin b|lobradimil,Drug,"hiv infection|meningitis, cryptococcal","meningitis, cryptococcal",Central Nervous System Diseases
243,NCT00002395,topotecan|topotecan hcl,topotecan,Drug,aids|aids-related progressive multifocal leukoencephalopathy|hiv|hiv-infected|jc virus|pml,"leukoencephalopathy, progressive multifocal",Central Nervous System Diseases
244,NCT00002520,,nicotine,Drug,early-stage cancer,tobacco use disorder,Diseases Category
245,NCT00002594,chemotherapy|cyclophosphamide|melphalan and,cyclophosphamide|melphalan,Biological|Procedure|Drug,cns germ cell tumors|germ cell tumors|recurrent medulloblastoma|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
246,NCT00002875,chemotherapy|cisplatin|crani|cyclophosphamide|lomustine|radiation therapy|vincristine,cisplatin|cyclophosphamide|vincristine sulfate|mesna|lomustine,Biological|Radiation|Drug,medulloblastoma|newly diagnosed medulloblastoma|newly-diagnosed average risk medulloblastomamedulloblastoma|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
247,NCT00002944,,carboplatin|vincristine sulfate|procarbazine hydrochloride|thioguanine|tioguanine|lomustine,Drug,brain|low-grade astrocytomas|progressive low grade astrocytoma|residual tumors of|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
248,NCT00003141,,etoposide|thiotepa|cisplatin|cyclophosphamide|carboplatin|vincristine sulfate,Drug,malignant brain or|malignant brain tumors|spinal cord neoplasms|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
249,NCT00003203,"carboplatin|carboplatin,|chemotherapy|radiation|radiation therapy|radiotherapy|vincristine",cisplatin|cyclophosphamide|carboplatin|vincristine sulfate,Biological|Procedure|Radiation|Drug,high-risk central nervous system embryonal tumors|high-risk cns embryonal tumors|newly diagnosed|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
250,NCT00003483,,antineoplaston therapy (atengenal + astugenal),Drug,meningioma,meningioma,Nervous System Neoplasms
251,NCT00003514,as2,antineoplaston a10|antineoplaston as2-1,Procedure|Drug,cancer|metastatic|metastatic or incurable neuroendocrine tumors|neuroendocrine tumor,pituitary neoplasms,Central Nervous System Diseases
252,NCT00003573,chemotherapy|combination chemotherapy|dose intensive adjuvant chemotherapy|etoposide|radiation|radiation therapy|radiotherapy,etoposide|cisplatin|cyclophosphamide|vincristine sulfate,Biological|Radiation|Drug,advanced medulloblastoma|newly diagnosed|newly diagnosed high stage medulloblastoma|tumor,brain neoplasms|central nervous system neoplasms,Nervous System Neoplasms
253,NCT00003625,chemotherapy|cyclosporine a|etoposide|radiation therapy|standard dose|therapy|vincristine,cyclosporine||etoposide|vincristine sulfate,Radiation|Drug,brain stem glioma|diffuse intrinsic brain stem glioma|tumor,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
