,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
173,NCT00000867,antiretroviral|antiretroviral therapy|memantine|zidovudine,memantine,Drug,aids dementia complex,aids dementia complex|hiv infections,Central Nervous System Diseases|unknown
174,NCT00000945,cidofovir|cidovir,cidofovir|probenecid,Drug,"acquired immunodeficiency syndrome|cytomegalovirus|hiv|leukoencephalopathy, progressive multifocal|progressive multifocal leukoencephalopathy","hiv infections|leukoencephalopathy, progressive multifocal",Central Nervous System Diseases|unknown
175,NCT00000966,azithromycin|pyrimethamine,pyrimethamine|leucovorin calcium|azithromycin,Drug,aids|encephalitis|toxoplasma gondii|toxoplasmic encephalitis,"toxoplasmosis, cerebral|hiv infections",Central Nervous System Diseases|unknown
176,NCT00000973,pyrimethamine|sulfadiazine|zidovudine,pyrimethamine|zidovudine|leucovorin calcium,Drug,aids|encephalitis|hiv positive|toxoplasma gondii|toxoplasmic encephalitis|toxoplasmosis,"toxoplasmosis, cerebral|hiv infections",Central Nervous System Diseases|unknown
177,NCT00001017,"amphotericin b|fluconazole|uk-49, 858",amphotericin b|fluconazole,Drug,"acquired immunodeficiency syndrome|acute cm|aids|cryptococcal|meningitis, cryptococcal","hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
178,NCT00001048,antiretroviral|ara-c|cytarabine|didanosine|zalcitabine|zidovudine,didanosine|zidovudine|filgrastim|cytarabine|zalcitabine,Drug,"human immunodeficiency virus|jc virus|leukoencephalopathy, progressive multifocal|papovavirus|progressive multifocal leukoencephalopathy","hiv infections|leukoencephalopathy, progressive multifocal",Central Nervous System Diseases|unknown
179,NCT00001146,omega-3 fatty acid|omega-3 fatty acids,omegabrite|ethyl eicosapentaenoic acid,Drug,bipolar disorder|bipolar illness|depression|major depression|mood disorders,involutional depression|mood disorders|bipolar disorder,Psychiatry and Psychology Category|unknown
180,NCT00001234,glucocerebrosidase and ceramidtrihexosidase (a-galactosidase a,human glucocerebrosidase cdna,Genetic,2 gaucher's disease|fabry disease|gaucher disease|gaucher's or,gaucher disease,Central Nervous System Diseases
181,NCT00001251,cyclophosphamide|mafosfamide|preactivated derivative of,mafosfamide,Drug,chemotherapy|leukemias|lymphomas|malignancies refractory to conventional therapy|meningeal malignancies refractory to conventional therapy|radiation therapy,meningeal neoplasms|lymphoma|leukemia,Nervous System Neoplasms|unknown
182,NCT00001261,high-dose|intravenous immunoglobulin|ivig,gamma globulin,Drug,"dermatomyositis|dm|ibm|myositis|myositis, inclusion body|pm|pm, dm, and|polymyositis","polymyositis|dermatomyositis|myositis, inclusion body",Neuromuscular Diseases|Diseases of the nervous system|Neuromuscular Diseases
183,NCT00001262,copper|copper histidine,copper histidine,Drug,menkes disease|menkes kinky hair syndrome,menkes kinky hair syndrome,Neurologic Manifestations
184,NCT00001287,high-dose|intravenous immunoglobulin|ivig,intravenous immunoglobulin (ivig),Drug,chronic inflammatory demyelinating polyneuropathy|chronic inflammatory demylinating polyneuropathy,paraproteinemias|demyelinating diseases,Demyelinating Diseases|unknown
185,NCT00001328,ganciclovir|herpes-thymidine kinase tk|thymidine kinase|tk,cytovene (ganciclovir sodium),Drug|Device,brain neoplasms|malignant brain tumor|malignant brain tumors|tumor,neoplasm metastasis|brain neoplasms,Nervous System Neoplasms|unknown
186,NCT00001333,topoisomerase i inhibitor|topotecan,topotecan,Drug,chemotherapy|meningeal malignancies|radiation therapy|refractory to conventional therapy,meningeal neoplasms|lymphoma|leukemia,Nervous System Neoplasms|unknown
187,NCT00001344,dextromethorphan|memantine|nmda antagonist|nmda receptor antagonists,dextromethorphan,Drug,diabetic neuropathy pain|neuralgia|neuropathic pain|pain|painful distal symmetrical diabetic neuropathy|painful neuropathies|post-herpetic neuralgia,diabetic neuropathies|neuralgia|herpes zoster,Neuromuscular Diseases|unknown
188,NCT00001365,dextromethorphan|nmda receptor antagonist,dextromethorphan,Drug,neurodegenerative diseases|parkinson disease,parkinson disease|neurodegenerative diseases,Central Nervous System Diseases|Neurodegenerative Diseases
189,NCT00001410,peg-glucocerbrosidase|peg-glucocerebrosidase|polyethylene glycol,lysodase,Drug,2|gaucher disease|i|type 1|type 1 or type 3 gaucher disease|type 2 gaucher disease|type 3 gaucher disease,gaucher disease,Central Nervous System Diseases
190,NCT00001416,calcitriol|ceredase|ergocalciferol|vitamin d,ceredase™,Drug,gaucher disease|type 1 gaucher's disease|type i|type i gaucher's disease,gaucher disease,Central Nervous System Diseases
191,NCT00001421,methimazole,methimazole,Drug,dermatomyositis|myositis|polymyositis,polymyositis|dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
192,NCT00001482,gabapentin|lamotrigine,gabapentin (neurontin® (registered trademark))|lamotrigine (lamictal® (registered trademark),Drug,headache|mood disorders|treatment resistant affective disorders,psychotic disorders|mood disorders|anxiety disorders,Psychiatry and Psychology Category
193,NCT00001483,antidepressant|antidepressants|bupropion|buproprion|mood stabilizers|sertraline|venlafaxine,sertraline (zoloft)|buproprion (wellbutrin)|venlafaxine (effexor),Drug,bipolar disorder|depression|mania|unipolar major depressive disorder,depressive disorder|bipolar disorder,Psychiatry and Psychology Category
194,NCT00001487,prasterone,prasterone,Drug,mid-life related mood disorders|mid-life-related mood disorders,mood disorders|depressive disorder,Psychiatry and Psychology Category
195,NCT00001502,bradykinin|carboplatin|rmp-7,rmp-7 and carboplatin,Drug,brain neoplasms|cns tumors|refractory brain tumors,brain neoplasms|glioma|medulloblastoma,Nervous System Neoplasms|unknown
196,NCT00001520,neostigmine|rocuronium|succinylcholine,neostigmine,Drug,- induced paralysis,paralysis,Neurologic Manifestations
197,NCT00001550,high|intravenous immunoglobulin|ivig,ivig,Drug,stiff-mann syndrome|stiff-person syndrome|stiffness,stiff-person syndrome|spasm|muscle rigidity,Autoimmune Diseases of the Nervous System|Neurologic Manifestations
198,NCT00001565,phenylbutyric acid,phenylbutyric acid,Drug,refractory malignancy|tumor,brain neoplasms|neuroblastoma,Nervous System Neoplasms|unknown
199,NCT00001656,atypical neuroleptics|clozapine|olanzapine,clozapine|olanzapine,Drug,psychotic disorders|schizophrenia,"schizophrenia, childhood|schizophrenia|psychotic disorders",Diseases of the nervous system|Psychiatry and Psychology Category
200,NCT00001658,amoxicillin,amoxicillin,Drug,autoimmune neuropsychiatric disorders|autoimmune reaction|group a beta-hemolytic streptococcus|obsessive-compulsive disorder|pediatric autoimmune neuropsychiatric disorders associated with streptococcal infections|strep throat|strep throat infections|streptococcal infections|tic disorders,streptococcal infection|mental disorders|tic disorders|autoimmune disease|obsessive-compulsive disorder,Central Nervous System Diseases|unknown|Psychiatry and Psychology Category
201,NCT00001662,ampalex|cx516,cx516 (ampalex),Drug,alzheimer disease,alzheimer disease|dementia,Diseases of the nervous system|Central Nervous System Diseases|Neurodegenerative Diseases
202,NCT00001669,cep-151|insulin-like growth factor-1|rhigf|rhigf-1,rhigf-1 (cep-151),Drug,eae|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
203,NCT00001723,hoffmann laroch|orlistat,orlistat,Drug,hyperlipidemia|hypertension|impaired glucose tolerance|insulin resistance|obese|obesity|severely obese|sleep apnea syndromes|steatosis|type 2 diabetes,diabetes mellitus|obesity|hypertension|sleep apnea syndromes|metabolic disease,Sleep Wake Disorders|unknown
204,NCT00001725,dextromethorphan|lorazepam|topiramate,dextromethorphan,Drug,oral and facial pain|orofacial (mouth and face) pain|orofacial neuralgias|pain|trigeminal nerve damage,trigeminal neuralgia|facial neuralgia|pain,Cranial Nerve Diseases|unknown
205,NCT00001768,intravenous immunoglobulin|intravenous immunoglobulin ivig|ivig,intravenous immunoglobulin,Drug,- onset schizophrenia|autoimmune diseases|autoimmunity|disorders|early onset-obsessive compulsive disorder|idiopathic thrombocytopenic purpura|obsessive-compulsive disorder|rheumatoid arthritis|schizophrenia|tourette syndrome,neurodevelopmental disorders|schizophrenia|autoimmune diseases,Diseases of the nervous system|Psychiatry and Psychology Category|unknown
206,NCT00001777,sertraline,sertraline,Drug,agitation|dementia|depression|frontal lobe dementia|violent/impulsive behaviors,dementia,Diseases of the nervous system|Central Nervous System Diseases
207,NCT00001781,cgp 77116|cgp77116,cgp 77116,Drug,active ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
208,NCT00001783,amphetamine|amphetamines|dextroamphetamine,0-15 water,Drug,stroke,paralysis|stroke,Central Nervous System Diseases|Neurologic Manifestations
209,NCT00001784,lidocaine|mexiletine,mexiletine,Drug,dystonia|focal dystonia,blepharospasm|dystonia|spasm,Diseases of the nervous system|Neurologic Manifestations|Neurologic Manifestations|unknown
210,NCT00001785,human interferon|interferon|interferon beta|interferon beta-1a|recombinant|recombinant human interferon beta-1a,recombinant human interferon beta-1a,Drug,"early htlv-1-associated myelopathy|ham/tsp|htlv|htlv-1|htlv-1 associated myelopathy|human t cell leukemia virus|multiple sclerosis|paraparesis, tropical spastic","paraparesis, tropical spastic|spinal cord diseases|htlv-i infection",Central Nervous System Diseases|unknown
211,NCT00001860,octreotide,sandostatin lar depot versus transsphenoidal surgery,Drug,acromegalic|acromegalics|acromegaly|macroadenoma|macroadenomas|pituitary adenoma|surgery|transs,pituitary neoplasms|acromegaly,Central Nervous System Diseases
212,NCT00001864,atropine,atropine|,Drug|Device,amblyopia,anisometropia|strabismus|amblyopia,Cranial Nerve Diseases|Neurologic Manifestations|unknown
213,NCT00001925,ethanol,ethanol,Drug,"essential palatal|physiologic and pathologic tremors|physiological|symptomatic palatal,|tremor",tremor,Neurologic Manifestations
214,NCT00001929,eliprodil|nmda-receptor blockade,eliprodil,Drug,parkinson disease,movement disorders|parkinson disease,Central Nervous System Diseases
215,NCT00001930,amantadine|nmda-receptor blockade,amantadine,Drug,"characterized by involuntary movements in the face and extremities,|huntington disease|parkinson disease",huntington disease|chorea,Central Nervous System Diseases|Neurodegenerative Diseases
216,NCT00001931,dopamine agonist|n-0923|n-9023,n-0923,Drug,parkinson disease|parkinsonian,parkinson disease,Central Nervous System Diseases
217,NCT00001933,nefiracetam|nefiracetame,nefiracetam,Drug,alzheimer disease|alzheimer's|alzheimer's type dementia|dementia|mild to moderate intellectual impairment,alzheimer disease,Neurodegenerative Diseases
218,NCT00001934,humanized monoclonal antibody against the interleukin-2 receptor alpha subunit|il-2r-alpha|zenapax,zenapax,Drug,ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
219,NCT00001956,ketorolac|lidocaine|pain,,Procedure,molar|oral surgery|pain|removal of third molars,healthy|hyperalgesia|pain,unknown|Neurologic Manifestations
220,NCT00001986,caprylic alcohol,caprylic alcohol,Drug,essential tremor,essential tremor,Central Nervous System Diseases
221,NCT00001994,566c80|atovaquone|pyrimethamine-sulfadiazine,atovaquone,Drug,aids|central nervous system (cns) toxoplasmosis|cns toxoplasmosis|human immunodeficiency virus|toxoplasmic encephalitis,"toxoplasmosis, cerebral|hiv infections",Central Nervous System Diseases|unknown
222,NCT00002010,fluconazole,fluconazole,Drug,coccidioidal meningitis,hiv infections|meningitis,Diseases Category|unknown
223,NCT00002019,amphotericin b|amphotericin b lipid complex|fungizone,"amphotericin b|amphotericin b, lipid-based",Drug,"acquired immunodeficiency syndrome|aids|meningitis, cryptococcal","hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
224,NCT00002040,fluconazole,fluconazole,Drug,- aids|acute cryptococcal meningitis|aids,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
225,NCT00002044,zidovudine,zidovudine,Drug,aids-related dementia|dementia|hiv)|human immunodeficiency virus|neuromuscular complications|neuromuscular diseases,aids dementia complex|hiv infections|neuromuscular diseases,Central Nervous System Diseases|Neuromuscular Diseases|unknown
226,NCT00002064,clindamycin|pyrimethamine|sulfonamides,pyrimethamine|clindamycin,Drug,aids|central nervous system (cns) toxoplasma gondii|toxoplasmic encephalitis,"toxoplasmosis, cerebral|hiv infections",Central Nervous System Diseases|unknown
227,NCT00002068,"amphotericin b|fluconazole|flucytosine|uk-49, 858",amphotericin b|fluconazole,Drug,acute cryptococcal meningitis,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
228,NCT00002074,"amphotericin b|fluconazole|uk-49, 858",amphotericin b|fluconazole,Drug,"acquired immunodeficiency syndrome|aids|meningitis, cryptococcal|relapse of","hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
229,NCT00002075,"amphotericin b|fluconazole|flucytosine|uk-49, 858",flucytosine|amphotericin b|fluconazole,Drug,acute cryptococcal meningitis,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
230,NCT00002076,fluconazole,fluconazole,Drug,acute cryptococcal meningitis|aids,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
231,NCT00002077,fluconazole,fluconazole,Drug,- aids|acute cryptococcal meningitis|aids,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
232,NCT00002083,peptide t,peptide t,Drug,aids|human immunodeficiency virus|infection|painful peripheral neuropathy,peripheral nervous system diseases|hiv infections,Neuromuscular Diseases|unknown
233,NCT00002113,amphotericin b|fluconazole|flucytosine,flucytosine|fluconazole,Drug,acute cryptococcal meningitis|aids,"hiv infections|meningitis, cryptococcal",Central Nervous System Diseases|unknown
234,NCT00002163,1592u89|antiretroviral,abacavir sulfate,Drug,aids dementia complex,aids dementia complex|hiv infections,Central Nervous System Diseases|unknown
235,NCT00002209,combined reverse transcriptase|cpi-1189|lu 02-584|protease inhibitor,cpi-1189,Drug,advanced hiv infection|aids dementia|and|hiv|hiv infected|infected|therapy,aids dementia complex|hiv infections,Central Nervous System Diseases|unknown
236,NCT00002246,stavudine|zidovudine,stavudine,Drug,adc|aids dementia complex|hiv|hiv-positive,aids dementia complex|hiv infections,Central Nervous System Diseases|unknown
237,NCT00002270,alpha interferon|ifn-a2b|recombinant alpha interferon|zidovudine,zidovudine|interferon alfa-2b,Drug,"hiv-1 infection|leukoencephalopathy, progressive multifocal|progressive multifocal leukoencephalopathy","hiv infections|leukoencephalopathy, progressive multifocal",Central Nervous System Diseases|unknown
